"web_words","hunspell_stem","hunspell_time","porter_stem","porter_time","rslp_stem","rslp_time","truncation_3","truncation_4","truncation_5","truncation_6","truncation_7","truncation_8"
"argentina","argentino",1.15084201097488,"argentin",1.05417132377625,"argentin",9.74796366691589,"arg","arge","argen","argent","argenti","argentin"
"campeonato","campeonato",1.15449253718058,"campeonat",1.05816125869751,"campeonat",9.75772833824158,"cam","camp","campe","campeo","campeon","campeona"
"cascais","cascar",1.1554674188296,"casc",1.05899286270142,"casc",9.76638126373291,"cas","casc","casca","cascai","cascais","cascais"
"castro","castrar",1.15644232432048,"castr",1.05982995033264,"castr",9.77466440200806,"cas","cast","castr","castro","castro","castro"
"centro","centrar",1.1575240333875,"centr",1.06064891815186,"centr",9.78332710266113,"cen","cent","centr","centro","centro","centro"
"croácia","croácio",1.15849718650182,"croác",1.06147360801697,"croac",9.79189467430115,"cro","croá","croác","croáci","croácia","croácia"
"duplex","duplex",1.15946215391159,"duplex",1.06229281425476,"duplex",9.79987621307373,"dup","dupl","duple","duplex","duplex","duplex"
"devido","dever",1.16054249207179,"dev",1.06310963630676,"dev",9.80694890022278,"dev","devi","devid","devido","devido","devido"
"divisão","divisão",1.16201414664586,"divisã",1.06462240219116,"divis",9.81547975540161,"div","divi","divis","divisã","divisão","divisão"
"duas","duo",1.16309393644333,"duas",1.06544137001038,"dua",9.82438921928406,"dua","duas","duas","duas","duas","duas"
"eleições","eleição",1.16406381924947,"eleiçõ",1.06629681587219,"ele",9.83273983001709,"ele","elei","eleiç","eleiçõ","eleiçõe","eleições"
"estado","estar",1.16503843863805,"estad",1.06712412834167,"est",9.83969688415527,"est","esta","estad","estado","estado","estado"
"executivo","executivo",1.16611336072286,"execut",1.06795501708984,"execu",9.84700179100037,"exe","exec","execu","execut","executi","executiv"
"judiciária","judiciário",1.17119735876719,"judiciár",1.0739586353302,"judiciar",9.85592889785767,"jud","judi","judic","judici","judiciá","judiciár"
"junho","junho",1.17216129700343,"junh",1.07480335235596,"junh",9.86413431167603,"jun","junh","junho","junho","junho","junho"
"juventude","juventude",1.17312030394872,"juventud",1.0756504535675,"juventud",9.87267804145813,"juv","juve","juven","juvent","juventu","juventud"
"leiria","leiria",1.17465874354045,"leir",1.07711052894592,"leir",9.88149237632751,"lei","leir","leiri","leiria","leiria","leiria"
"lopes","lope",1.17608955303828,"lop",1.07856440544128,"lop",9.89045596122742,"lop","lope","lopes","lopes","lopes","lopes"
"mercado","mercar",1.17814360459646,"merc",1.08065891265869,"merc",9.89778089523315,"mer","merc","merca","mercad","mercado","mercado"
"ministro","ministrar",1.17910761038462,"ministr",1.08148574829102,"ministr",9.90624308586121,"min","mini","minis","minist","ministr","ministro"
"mourinho","mouros",1.18017355203629,"mourinh",1.0823118686676,"mour",9.91509246826172,"mou","mour","mouri","mourin","mourinh","mourinho"
"nada","nadar",1.1816187898318,"nad",1.0837676525116,"nad",9.92466998100281,"nad","nada","nada","nada","nada","nada"
"polícia","polícia",1.18415238459905,"políc",1.08654832839966,"polici",9.93376040458679,"pol","polí","políc","políci","polícia","polícia"
"presidente","presidente",1.18522212902705,"president",1.09415030479431,"presid",9.94121527671814,"pre","pres","presi","presid","preside","presiden"
"setembro","setembro",1.18773705164591,"setembr",1.09688925743103,"setembr",9.94982838630676,"set","sete","setem","setemb","setembr","setembro"
"tom","tom",1.18917736609777,"tom",1.09845209121704,"tom",9.95916867256165,"tom","tom","tom","tom","tom","tom"
"torres","torrar",1.19073427120845,"torr",1.09991526603699,"torr",9.96822881698608,"tor","torr","torre","torres","torres","torres"
"turquia","turquia",1.19216916561127,"turqu",1.10144257545471,"turqu",9.97677135467529,"tur","turq","turqu","turqui","turquia","turquia"
"utilizador","utilizar",1.19323165416718,"utiliz",1.10230612754822,"utiliz",9.98416376113892,"uti","util","utili","utiliz","utiliza","utilizad"
"ventura","venturar",1.1941975514094,"ventur",1.10316252708435,"vent",9.99191045761108,"ven","vent","ventu","ventur","ventura","ventura"
"verão","ver",1.19516050418218,"verã",1.10402679443359,"ver",10.000314950943,"ver","verã","verão","verão","verão","verão"
"abandonar","abandonar",1.19670510689418,"abandon",1.10556721687317,"abandon",10.008740901947,"aba","aban","aband","abando","abandon","abandona"
"abordagem","bordagem",1.19765589237213,"abordag",1.10641813278198,"abord",10.0164263248444,"abo","abor","abord","aborda","abordag","abordage"
"abriu","abrir",1.19881099462509,"abriu",1.10725784301758,"abr",10.0243403911591,"abr","abri","abriu","abriu","abriu","abriu"
"acabam","acabar",1.19977620442708,"acab",1.10811161994934,"acab",10.0326089859009,"aca","acab","acaba","acabam","acabam","acabam"
"acompanhamento","acompanhar",1.20077026685079,"acompanh",1.10896515846252,"acompanh",10.0398063659668,"aco","acom","acomp","acompa","acompan","acompanh"
"adaptação","adaptação",1.20186081727346,"adapt",1.10981321334839,"adapt",10.061859369278,"ada","adap","adapt","adapta","adaptaç","adaptaçã"
"adversários","adversário",1.20282644828161,"adversári",1.11071705818176,"advers",10.0698325634003,"adv","adve","adver","advers","adversá","adversár"
"advogados","advogar",1.20379065672557,"advog",1.11215758323669,"advog",10.0775120258331,"adv","advo","advog","advoga","advogad","advogado"
"afetadas","afetar",1.20486922264099,"afet",1.11309480667114,"afet",10.0866477489471,"afe","afet","afeta","afetad","afetada","afetadas"
"alcançado","alcançar",1.20585199991862,"alcanc",1.1139349937439,"alcanc",10.093936920166,"alc","alca","alcan","alcanç","alcança","alcançad"
"almoço","almoçar",1.20684154828389,"almoc",1.1147472858429,"almoc",10.102192401886,"alm","almo","almoç","almoço","almoço","almoço"
"amiga","amigar",1.2079221089681,"amig",1.11555171012878,"amig",10.1114745140076,"ami","amig","amiga","amiga","amiga","amiga"
"ampla","amplo",1.20890514453252,"ampla",1.11640501022339,"ampl",10.1203174591064,"amp","ampl","ampla","ampla","ampla","ampla"
"animação","animação",1.20989042520523,"anim",1.11721563339233,"anim",10.1274728775024,"ani","anim","anima","animaç","animaçã","animação"
"anteriormente","anterior",1.21097041368484,"anterior",1.11802816390991,"anteri",10.1350865364075,"ant","ante","anter","anteri","anterio","anterior"
"antevisão","visão",1.21196251312892,"antevisã",1.11885190010071,"antevis",10.1436331272125,"ant","ante","antev","antevi","antevis","antevisã"
"análise","análise",1.2130610704422,"anális",1.11967420578003,"analis",10.1520547866821,"aná","anál","análi","anális","análise","análise"
"aprendizagem","aprendizagem",1.2140446305275,"aprendizag",1.12050700187683,"aprendiz",10.1593568325043,"apr","apre","apren","aprend","aprendi","aprendiz"
"apresentados","apresentar",1.2150271375974,"apresent",1.12132430076599,"apresent",10.1671006679535,"apr","apre","apres","aprese","apresen","apresent"
"aproveitou","aproveitar",1.21610805988312,"aproveit",1.12214303016663,"aproveit",10.1751475334167,"apr","apro","aprov","aprove","aprovei","aproveit"
"aproximação","aproximação",1.21709240277608,"aproxim",1.12296056747437,"aproxim",10.1828014850616,"apr","apro","aprox","aproxi","aproxim","aproxima"
"aquando","quando",1.21807281573613,"aqu",1.12379503250122,"aqu",10.1906394958496,"aqu","aqua","aquan","aquand","aquando","aquando"
"argumento","argumentar",1.21913772424062,"argument",1.12461566925049,"argument",10.1991670131683,"arg","argu","argum","argume","argumen","argument"
"asilo","asilar",1.22010347445806,"asil",1.12542271614075,"asil",10.2078337669373,"asi","asil","asilo","asilo","asilo","asilo"
"assalto","saltar",1.22107377052307,"assalt",1.12624073028564,"assalt",10.2164785861969,"ass","assa","assal","assalt","assalto","assalto"
"assinalou","assinalar",1.22215852737427,"assinal",1.12705588340759,"assinal",10.2247257232666,"ass","assi","assin","assina","assinal","assinalo"
"atendimento","atender",1.22314678827922,"atend",1.12788414955139,"atend",10.2319478988647,"ate","aten","atend","atendi","atendim","atendime"
"ativas","ativar",1.22423385381699,"ativ",1.12869143486023,"ativ",10.2421247959137,"ati","ativ","ativa","ativas","ativas","ativas"
"atletas","atleta",1.225208624204,"atlet",1.12950015068054,"atlet",10.2522563934326,"atl","atle","atlet","atleta","atletas","atletas"
"avança","avançar",1.2261727253596,"avanc",1.13031101226807,"avanc",10.261871099472,"ava","avan","avanç","avança","avança","avança"
"baixas","baixar",1.22723617553711,"baix",1.1311149597168,"baix",10.2721557617188,"bai","baix","baixa","baixas","baixas","baixas"
"beleza","beleza",1.22821100155512,"belez",1.13195252418518,"bel",10.2796466350555,"bel","bele","belez","beleza","beleza","beleza"
"bonita","bonito",1.22921449343363,"bonit",1.13276791572571,"bonit",10.2890338897705,"bon","boni","bonit","bonita","bonita","bonita"
"bonito","bonito",1.23028312921524,"bonit",1.1335723400116,"bonit",10.2979652881622,"bon","boni","bonit","bonito","bonito","bonito"
"cabe","caber",1.23124641180038,"cab",1.13437533378601,"cab",10.3073244094849,"cab","cabe","cabe","cabe","cabe","cabe"
"cadeia","cadeia",1.23221861521403,"cad",1.13518619537354,"cade",10.3161723613739,"cad","cade","cadei","cadeia","cadeia","cadeia"
"cafés","café",1.2333012342453,"cafés",1.13603115081787,"cafe",10.3252079486847,"caf","café","cafés","cafés","cafés","cafés"
"calendário","calendário",1.23428623278936,"calendári",1.13719987869263,"calend",10.3325340747833,"cal","cale","calen","calend","calendá","calendár"
"cancro","cancro",1.2353572567304,"cancr",1.13815140724182,"cancr",10.3416385650635,"can","canc","cancr","cancro","cancro","cancro"
"canções","canção",1.2363192041715,"cançõ",1.13902497291565,"canca",10.3512587547302,"can","canç","cançõ","cançõe","canções","canções"
"capacidades","capaz",1.23729481697083,"capac",1.13986134529114,"capac",10.3593597412109,"cap","capa","capac","capaci","capacid","capacida"
"carne","carnar",1.23838415543238,"carn",1.14066958427429,"carn",10.3677203655243,"car","carn","carne","carne","carne","carne"
"causados","causar",1.23936142921448,"caus",1.14147806167603,"caus",10.3757762908936,"cau","caus","causa","causad","causado","causados"
"caíram","cair",1.24033798376719,"caír",1.14228558540344,"cair",10.3841152191162,"caí","caír","caíra","caíram","caíram","caíram"
"certame","certame",1.24142564137777,"certam",1.14311909675598,"certam",10.3926649093628,"cer","cert","certa","certam","certame","certame"
"certas","certar",1.24241112867991,"cert",1.14396929740906,"cert",10.4024138450623,"cer","cert","certa","certas","certas","certas"
"chamado","chamar",1.24339409271876,"cham",1.14477944374084,"cham",10.4096002578735,"cha","cham","chama","chamad","chamado","chamado"
"chamou","chamar",1.24447881778081,"cham",1.14558935165405,"cham",10.4315848350525,"cha","cham","chamo","chamou","chamou","chamou"
"chegado","chegar",1.24548151095708,"cheg",1.14639902114868,"cheg",10.4396619796753,"che","cheg","chega","chegad","chegado","chegado"
"choque","chocar",1.24663343032201,"choqu",1.14721345901489,"choqu",10.4485549926758,"cho","choq","choqu","choque","choque","choque"
"cientistas","cientismo",1.24764595826467,"cientist",1.14804267883301,"cient",10.4573078155518,"cie","cien","cient","cienti","cientis","cientist"
"cinemas","cinema",1.24864383935928,"cinem",1.14885687828064,"cinem",10.4667298793793,"cin","cine","cinem","cinema","cinemas","cinemas"
"circuito","circuitar",1.24973555405935,"circuit",1.14979529380798,"circuit",10.4751191139221,"cir","circ","circu","circui","circuit","circuito"
"classificados","classificar",1.25071964263916,"classific",1.15064835548401,"classific",10.4831767082214,"cla","clas","class","classi","classif","classifi"
"cliente","cliente",1.25170789559682,"client",1.15146207809448,"client",10.4914627075195,"cli","clie","clien","client","cliente","cliente"
"clima","clima",1.2527881860733,"clim",1.15228700637817,"clim",10.5011487007141,"cli","clim","clima","clima","clima","clima"
"clínico","clínico",1.25376472870509,"clínic",1.15310144424438,"clin",10.5091962814331,"clí","clín","clíni","clínic","clínico","clínico"
"coberto","coberto",1.25472979942958,"cobert",1.1539158821106,"cobert",10.5188882350922,"cob","cobe","cober","cobert","coberto","coberto"
"colisão","colisão",1.25579974253972,"colisã",1.15473294258118,"colis",10.5276710987091,"col","coli","colis","colisã","colisão","colisão"
"comboios","comboio",1.25676583449046,"comboi",1.15554332733154,"comboi",10.536759853363,"com","comb","combo","comboi","comboio","comboios"
"comprou","comprar",1.25783931016922,"compr",1.15638494491577,"compr",10.5450131893158,"com","comp","compr","compro","comprou","comprou"
"computador","computar",1.2587998509407,"comput",1.15721130371094,"comput",10.5522902011871,"com","comp","compu","comput","computa","computad"
"comuna","munir",1.25978337526321,"comun",1.15802359580994,"comun",10.5611822605133,"com","comu","comun","comuna","comuna","comuna"
"comunicar","comunicar",1.26086388031642,"comunic",1.1588351726532,"comunic",10.5689733028412,"com","comu","comun","comuni","comunic","comunica"
"concluir","concluir",1.26182489792506,"conclu",1.15965628623962,"conclu",10.5770206451416,"con","conc","concl","conclu","conclui","concluir"
"condição","condição",1.26279491583506,"condiçã",1.1604962348938,"cond",10.5888376235962,"con","cond","condi","condiç","condiçã","condição"
"conduzir","conduzir",1.26386173168818,"conduz",1.16133975982666,"conduz",10.6030478477478,"con","cond","condu","conduz","conduzi","conduzir"
"confronto","confrontar",1.26482608318329,"confront",1.16217947006226,"confront",10.6179685592651,"con","conf","confr","confro","confron","confront"
"conquistar","conquistar",1.2657999753952,"conquist",1.16305947303772,"conquist",10.6316466331482,"con","conq","conqu","conqui","conquis","conquist"
"conseguido","conseguir",1.26688048442205,"consegu",1.16392946243286,"consegu",10.6435167789459,"con","cons","conse","conseg","consegu","consegui"
"conselheiro","conselheirar",1.2678509871165,"conselheir",1.16476726531982,"conselh",10.6558036804199,"con","cons","conse","consel","conselh","conselhe"
"conselheiros","conselheiro",1.26881376504898,"conselheir",1.16560864448547,"conselh",10.665994644165,"con","cons","conse","consel","conselh","conselhe"
"conselhos","conselho",1.26988544066747,"conselh",1.16647911071777,"conselh",10.676127910614,"con","cons","conse","consel","conselh","conselho"
"considerada","considerar",1.27087194522222,"consider",1.16731667518616,"consider",10.6842889785767,"con","cons","consi","consid","conside","consider"
"consideram","considerar",1.27195239464442,"consid",1.16815161705017,"consid",10.6925318241119,"con","cons","consi","consid","conside","consider"
"consulte","consultar",1.27291379372279,"consult",1.16897058486938,"consult",10.7017548084259,"con","cons","consu","consul","consult","consulte"
